"telescope_name","instrument_name","observation_id","field_id","ra","dec","target_name","obstime","filt","exposure_time","airmass","seeing","limmag"
"Palomar 1.2m","ZTF","210835356","647","353.436","26.15","","2022-10-10T08:29:07.998740","ztfi","30","","1.7971899509429932","19.507400512695312"
"Palomar 1.2m","ZTF","210835402","600","0.9616","26.15","","2022-10-10T08:29:48.001902","ztfi","30","","1.5955350399017334","19.575300216674805"
"Palomar 1.2m","ZTF","210835450","601","8.4872","26.15","","2022-10-10T08:30:28.998703","ztfi","30","","1.4746299982070923","19.606050491333008"
"Palomar 1.2m","ZTF","210835532","302","58.28254","-17.05","","2022-10-10T08:31:40.002220","ztfi","30","","1.599255084991455","19.457399368286133"
"Palomar 1.2m","ZTF","210835579","303","65.36446","-17.05","","2022-10-10T08:32:20.999021","ztfi","30","","1.7452800273895264","19.353199005126953"
"Palomar 1.2m","ZTF","210835627","354","68.64348","-9.85","","2022-10-10T08:33:01.995821","ztfi","30","","1.5484299659729004","19.559650421142578"
"Palomar 1.2m","ZTF","210835687","653","39.49322","33.35","","2022-10-10T08:33:54.000005","ztfi","30","","1.5148100852966309","19.726951599121094"
"Palomar 1.2m","ZTF","210835740","698","37.42753","40.55","","2022-10-10T08:34:39.999353","ztfi","30","","1.4278500080108643","19.79854965209961"
"Palomar 1.2m","ZTF","210835799","870","60","83.75","","2022-10-10T08:35:31.001289","ztfi","30","","1.665220022201538","19.666799545288086"
"Palomar 1.2m","ZTF","210835858","697","28.87947","40.55","","2022-10-10T08:36:22.003185","ztfi","30","","1.5144599676132202","19.767349243164062"
"Palomar 1.2m","ZTF","210835907","696","20.38973","40.55","","2022-10-10T08:37:04.002233","ztfi","30","","1.9765100479125977","19.617300033569336"
"Palomar 1.2m","ZTF","210835954","652","31.70944","33.35","","2022-10-10T08:37:44.999034","ztfi","30","","1.7702000141143799","19.55609893798828"
"Palomar 1.2m","ZTF","210836035","651","23.92567","33.35","","2022-10-10T08:38:55.000303","ztfi","30","","1.4688199758529663","19.75495147705078"
"Palomar 1.2m","ZTF","210836083","650","16.14189","33.35","","2022-10-10T08:39:35.997104","ztfi","30","","1.4967200756072998","19.73740005493164"
"Palomar 1.2m","ZTF","210836130","602","16.0128","26.15","","2022-10-10T08:40:17.002554","ztfi","30","","1.5625450611114502","19.529098510742188"
"Palomar 1.2m","ZTF","210836185","604","31.064","26.15","","2022-10-10T08:41:04.004150","ztfi","30","","1.5703599452972412","19.531749725341797"
"Palomar 1.2m","ZTF","210836239","403","50.90865","-2.65","","2022-10-10T08:41:50.997136","ztfi","30","","1.8364100456237793","19.395599365234375"
"Palomar 1.2m","ZTF","210836287","1499","43.11748","8.15","","2022-10-10T08:42:32.002546","ztfi","30","","1.7790850400924683","19.411998748779297"
"Palomar 1.2m","ZTF","210836334","505","43.67912","11.75","","2022-10-10T08:43:12.999347","ztfi","30","","1.5794899463653564","19.545650482177734"
"Palomar 1.2m","ZTF","210836380","1551","44.26652","15.35","","2022-10-10T08:43:53.002549","ztfi","30","","1.846369981765747","19.479049682617188"
"Palomar 1.2m","ZTF","210836428","556","44.87418","18.95","","2022-10-10T08:44:33.999350","ztfi","30","","1.766814947128296","19.597999572753906"
"Palomar 1.2m","ZTF","210836475","605","38.5896","26.15","","2022-10-10T08:45:14.996150","ztfi","30","","1.4877300262451172","19.679000854492188"
"Palomar 1.2m","ZTF","210836521","1601","38.107","22.55","","2022-10-10T08:45:54.999353","ztfi","30","","1.5342750549316406","19.615798950195312"
"Palomar 1.2m","ZTF","210836571","506","50.66337","11.75","","2022-10-10T08:46:38.000649","ztfi","30","","1.7051650285720825","19.573650360107422"
"Palomar 1.2m","ZTF","210836618","1552","51.3813","15.35","","2022-10-10T08:47:18.003851","ztfi","30","","1.6726750135421753","19.672698974609375"
"Palomar 1.2m","ZTF","210836665","1602","45.49471","22.55","","2022-10-10T08:47:59.000652","ztfi","30","","1.6151750087738037","19.646249771118164"
"Palomar 1.2m","ZTF","210836715","1604","60.27014","22.55","","2022-10-10T08:48:42.001907","ztfi","30","","1.934630036354065","19.612049102783203"
"Palomar 1.2m","ZTF","210836762","608","61.1664","26.15","","2022-10-10T08:49:22.998708","ztfi","30","","1.8300750255584717","19.683300018310547"
"Palomar 1.2m","ZTF","210836809","1653","62.03795","29.75","","2022-10-10T08:50:03.001910","ztfi","30","","1.883734941482544","19.703651428222656"
"Palomar 1.2m","ZTF","210836856","656","62.84456","33.35","","2022-10-10T08:50:43.998711","ztfi","30","","1.8696849346160889","19.696048736572266"
"Palomar 1.2m","ZTF","210836903","1699","62.539","36.95","","2022-10-10T08:51:25.004161","ztfi","30","","1.8486100435256958","19.709800720214844"
"Palomar 1.2m","ZTF","210836951","701","63.07173","40.55","","2022-10-10T08:52:06.000962","ztfi","30","","1.6456550359725952","19.762248992919922"
"Palomar 1.2m","ZTF","210836997","1741","62.83985","44.15","","2022-10-10T08:52:46.004165","ztfi","30","","1.3760349750518799","19.912899017333984"
"Palomar 1.2m","ZTF","210837045","742","62.43545","47.75","","2022-10-10T08:53:27.000965","ztfi","30","","1.3946000337600708","19.912099838256836"
"Palomar 1.2m","ZTF","210837092","1780","61.847","51.35","","2022-10-10T08:54:07.997765","ztfi","30","","1.4047750234603882","19.9510498046875"
"Palomar 1.2m","ZTF","210837140","1779","51.9276","51.35","","2022-10-10T08:54:49.003216","ztfi","30","","1.405055046081543","19.90180015563965"
"Palomar 1.2m","ZTF","210837186","777","49.31587","54.95","","2022-10-10T08:55:28.997768","ztfi","30","","1.3643749952316284","19.95039939880371"
"Palomar 1.2m","ZTF","210837233","1778","42.02262","51.35","","2022-10-10T08:56:10.003219","ztfi","30","","1.5521700382232666","19.80474853515625"
"Palomar 1.2m","ZTF","210837281","1812","43.18422","58.55","","2022-10-10T08:56:51.000019","ztfi","30","","1.3649699687957764","19.974700927734375"
"Palomar 1.2m","ZTF","210837328","776","38.72562","54.95","","2022-10-10T08:57:31.996820","ztfi","30","","1.3988749980926514","19.942399978637695"
"Palomar 1.2m","ZTF","210837374","1811","30.98986","58.55","","2022-10-10T08:58:11.999982","ztfi","30","","1.4800599813461304","19.87015151977539"
"Palomar 1.2m","ZTF","210837422","775","28.13537","54.95","","2022-10-10T08:58:52.996783","ztfi","30","","1.4545899629592896","19.896751403808594"
"Palomar 1.2m","ZTF","210837469","1777","32.0888","51.35","","2022-10-10T08:59:34.002233","ztfi","30","","1.483609914779663","19.900100708007812"
"Palomar 1.2m","ZTF","210837517","739","32.32418","47.75","","2022-10-10T09:00:14.999034","ztfi","30","","1.4922399520874023","19.863750457763672"
"Palomar 1.2m","ZTF","210837928","350","40.44674","-9.85","","2022-10-10T09:06:09.999361","ztfg","30","","2.1963448524475098","19.257949829101562"
"Palomar 1.2m","ZTF","210838276","546","333.83662","11.75","","2022-10-10T09:11:10.999700","ztfg","30","","2.542755126953125","18.7864990234375"
"Palomar 1.2m","ZTF","210838322","596","332.376","18.95","","2022-10-10T09:11:51.002862","ztfg","30","","2.380194902420044","18.965749740600586"
"Palomar 1.2m","ZTF","210839417","784","125.75146","54.95","","2022-10-10T09:27:36.996484","ztfg","30","","2.3852248191833496","19.21030044555664"
"Palomar 1.2m","ZTF","210839465","748","119.55231","47.75","","2022-10-10T09:28:18.001935","ztfg","30","","2.1336498260498047","19.387300491333008"
"Palomar 1.2m","ZTF","210839512","708","123.31548","40.55","","2022-10-10T09:28:58.998735","ztfg","30","","2.3374149799346924","19.16590118408203"
"Palomar 1.2m","ZTF","210839584","406","71.99519","-2.65","","2022-10-10T09:30:00.999364","ztfg","30","","1.9909250736236572","19.545499801635742"
"Palomar 1.2m","ZTF","210840087","597","339.62582","18.95","","2022-10-10T09:37:15.997447","ztfg","30","","2.345215082168579","18.91469955444336"
"Palomar 1.2m","ZTF","210840135","644","330.8592","26.15","","2022-10-10T09:37:57.002898","ztfg","30","","2.7010998725891113","18.718101501464844"
"Palomar 1.2m","ZTF","210840473","815","126.66667","62.15","","2022-10-10T09:42:49.000308","ztfg","30","","2.1227149963378906","19.38344955444336"
"Palomar 1.2m","ZTF","210840744","1295","62.8825","-20.65","","2022-10-10T09:46:42.997430","ztfg","30","","2.3592801094055176","19.090599060058594"
"Palomar 1.2m","ZTF","210840791","1295","62.8825","-20.65","","2022-10-10T09:47:24.002880","ztfg","30","","2.2976298332214355","19.126850128173828"
"Palomar 1.2m","ZTF","210840839","1345","60.8105","-13.45","","2022-10-10T09:48:04.999681","ztfg","30","","2.247415065765381","19.260848999023438"
"Palomar 1.2m","ZTF","210840885","1398","64.05778","-6.25","","2022-10-10T09:48:45.002883","ztfg","30","","2.095329999923706","19.433349609375"
"Palomar 1.2m","ZTF","210840932","1450","67.33185","0.95","","2022-10-10T09:49:25.999684","ztfg","30","","1.962019920349121","19.578998565673828"
"Palomar 1.2m","ZTF","210840980","1450","67.33185","0.95","","2022-10-10T09:50:06.996484","ztfg","30","","2.0465750694274902","19.53260040283203"
"Palomar 1.2m","ZTF","210841028","1554","65.61087","15.35","","2022-10-10T09:50:49.004142","ztfg","30","","2.033824920654297","19.614049911499023"
"Palomar 1.2m","ZTF","210841076","1554","65.61087","15.35","","2022-10-10T09:51:30.000942","ztfg","30","","1.9769299030303955","19.679100036621094"
"Palomar 1.2m","ZTF","210841122","1555","72.72565","15.35","","2022-10-10T09:52:10.004145","ztfg","30","","2.0967049598693848","19.626300811767578"
"Palomar 1.2m","ZTF","210841170","1555","72.72565","15.35","","2022-10-10T09:52:51.000946","ztfg","30","","1.8860599994659424","19.72545051574707"
"Palomar 1.2m","ZTF","210841217","1605","67.65786","22.55","","2022-10-10T09:53:31.997746","ztfg","30","","1.8878099918365479","19.74850082397461"
"Palomar 1.2m","ZTF","210841265","1605","67.65786","22.55","","2022-10-10T09:54:13.003196","ztfg","30","","1.937000036239624","19.729799270629883"
"Palomar 1.2m","ZTF","210841312","1653","62.03795","29.75","","2022-10-10T09:54:53.999997","ztfg","30","","1.9385700225830078","19.752899169921875"
"Palomar 1.2m","ZTF","210841358","1653","62.03795","29.75","","2022-10-10T09:55:34.003200","ztfg","30","","1.9759800434112549","19.72679901123047"
"Palomar 1.2m","ZTF","210841406","1654","69.69763","29.75","","2022-10-10T09:56:15","ztfg","30","","1.879889965057373","19.790599822998047"
"Palomar 1.2m","ZTF","210841453","1654","69.69763","29.75","","2022-10-10T09:56:55.996800","ztfg","30","","1.908120036125183","19.800100326538086"
"Palomar 1.2m","ZTF","210841501","1655","77.35732","29.75","","2022-10-10T09:57:37.002251","ztfg","30","","1.9875400066375732","19.744598388671875"
"Palomar 1.2m","ZTF","210841548","1655","77.35732","29.75","","2022-10-10T09:58:17.999051","ztfg","30","","1.9316449165344238","19.79425048828125"
"Palomar 1.2m","ZTF","210841594","1656","85.017","29.75","","2022-10-10T09:58:58.002254","ztfg","30","","1.9045300483703613","19.78205108642578"
"Palomar 1.2m","ZTF","210841642","1656","85.017","29.75","","2022-10-10T09:59:38.999054","ztfg","30","","1.9100499153137207","19.800251007080078"
"Palomar 1.2m","ZTF","210841689","1608","89.821","22.55","","2022-10-10T10:00:19.995855","ztfg","30","","1.9765650033950806","19.707149505615234"
"Palomar 1.2m","ZTF","210841799","406","71.99519","-2.65","","2022-10-10T10:01:55.001294","ztfg","30","","2.3032851219177246","19.405651092529297"
"Palomar 1.2m","ZTF","210843083","708","123.31548","40.55","","2022-10-10T10:20:23.997129","ztfg","30","","1.8754199743270874","19.63330078125"
"Palomar 1.2m","ZTF","210843374","815","126.66667","62.15","","2022-10-10T10:24:35.999987","ztfg","30","","1.9263449907302856","19.63249969482422"
"Palomar 1.2m","ZTF","210843421","784","125.75146","54.95","","2022-10-10T10:25:16.003190","ztfg","30","","1.8891199827194214","19.664899826049805"
"Palomar 1.2m","ZTF","210843468","748","119.55231","47.75","","2022-10-10T10:25:56.999990","ztfg","30","","1.9466049671173096","19.681549072265625"
"Palomar 1.2m","ZTF","210843649","651","23.92567","33.35","","2022-10-10T10:28:33.003851","ztfg","30","","1.7429149150848389","19.629100799560547"
"Palomar 1.2m","ZTF","210843699","601","8.4872","26.15","","2022-10-10T10:29:15.996497","ztfg","30","","1.8706300258636475","19.32659912109375"
"Palomar 1.2m","ZTF","210843745","600","0.9616","26.15","","2022-10-10T10:29:55.999700","ztfg","30","","1.9719300270080566","19.212749481201172"
"Palomar 1.2m","ZTF","210843792","647","353.436","26.15","","2022-10-10T10:30:36.996460","ztfg","30","","1.9672150611877441","19.149200439453125"
"Palomar 1.2m","ZTF","210844450","300","44.11868","-17.05","","2022-10-10T10:40:04.998730","ztfr","300","","2.083245038986206","20.755699157714844"
"Palomar 1.2m","ZTF","210845099","653","39.49322","33.35","","2022-10-10T10:49:26.002567","ztfr","300","","1.8653450012207031","21.093650817871094"
"Palomar 1.2m","ZTF","210845574","646","345.9104","26.15","","2022-10-10T10:56:15.996481","ztfr","30","","2.41294002532959","18.887248992919922"
"Palomar 1.2m","ZTF","210845946","402","43.87981","-2.65","","2022-10-10T11:01:38.000649","ztfr","300","","1.9875850677490234","20.785200119018555"
"Palomar 1.2m","ZTF","210846327","647","353.436","26.15","","2022-10-10T11:07:07.003209","ztfr","30","","2.278749942779541","19.02215003967285"
"Palomar 1.2m","ZTF","210846450","836","60","69.35","","2022-10-10T11:08:52.998732","ztfr","300","","1.7515099048614502","21.330398559570312"
"Palomar 1.2m","ZTF","210847072","1558","94.07","15.35","","2022-10-10T11:17:51.002895","ztfr","30","","2.040289878845215","20.007801055908203"
"Palomar 1.2m","ZTF","210847120","1558","94.07","15.35","","2022-10-10T11:18:31.999695","ztfr","30","","1.7066900730133057","20.118200302124023"
"Palomar 1.2m","ZTF","210847167","1608","89.821","22.55","","2022-10-10T11:19:12.996495","ztfr","30","","1.6096000671386719","20.205400466918945"
"Palomar 1.2m","ZTF","210847214","1609","97.13736","22.55","","2022-10-10T11:19:52.999698","ztfr","30","","1.7626450061798096","20.09654998779297"
"Palomar 1.2m","ZTF","210847261","1609","97.13736","22.55","","2022-10-10T11:20:33.996499","ztfr","30","","1.6092050075531006","20.206899642944336"
"Palomar 1.2m","ZTF","210847309","1559","101.08286","15.35","","2022-10-10T11:21:15.001909","ztfr","30","","1.9221749305725098","19.99744987487793"
"Palomar 1.2m","ZTF","210847356","1559","101.08286","15.35","","2022-10-10T11:21:55.998709","ztfr","30","","1.6095800399780273","20.22570037841797"
"Palomar 1.2m","ZTF","210847403","1560","108.09571","15.35","","2022-10-10T11:22:37.004160","ztfr","30","","2.1039199829101562","19.92045021057129"
"Palomar 1.2m","ZTF","210847451","1560","108.09571","15.35","","2022-10-10T11:23:18.000960","ztfr","30","","1.5699750185012817","20.21339988708496"
"Palomar 1.2m","ZTF","210847498","1658","100.336","29.75","","2022-10-10T11:23:58.997760","ztfr","30","","1.579319953918457","20.261199951171875"
"Palomar 1.2m","ZTF","210847546","1658","100.336","29.75","","2022-10-10T11:24:40.003211","ztfr","30","","1.4894850254058838","20.333049774169922"
"Palomar 1.2m","ZTF","210847593","1657","92.6765","29.75","","2022-10-10T11:25:21.000011","ztfr","30","","1.563230037689209","20.275100708007812"
"Palomar 1.2m","ZTF","210847641","1657","92.6765","29.75","","2022-10-10T11:26:01.996812","ztfr","30","","1.5925949811935425","20.250999450683594"
"Palomar 1.2m","ZTF","210847688","1704","104.40156","36.95","","2022-10-10T11:26:43.002222","ztfr","30","","2.1317949295043945","19.99250030517578"
"Palomar 1.2m","ZTF","210847736","1704","104.40156","36.95","","2022-10-10T11:27:23.999022","ztfr","30","","1.6864149570465088","20.195301055908203"
"Palomar 1.2m","ZTF","210847783","1703","96.03504","36.95","","2022-10-10T11:28:04.995823","ztfr","30","","1.7152800559997559","20.1864013671875"
"Palomar 1.2m","ZTF","210847831","1703","96.03504","36.95","","2022-10-10T11:28:46.001273","ztfr","30","","1.7451399564743042","20.170398712158203"
"Palomar 1.2m","ZTF","210847877","1745","99.77923","44.15","","2022-10-10T11:29:25.995826","ztfr","30","","1.9803900718688965","20.058650970458984"
"Palomar 1.2m","ZTF","210847924","1745","99.77923","44.15","","2022-10-10T11:30:07.001276","ztfr","30","","1.6030399799346924","20.250598907470703"
"Palomar 1.2m","ZTF","210848101","406","71.99519","-2.65","","2022-10-10T11:32:39.998395","ztfr","30","","2.209784984588623","19.653249740600586"
"Palomar 1.2m","ZTF","210849959","600","0.9616","26.15","","2022-10-10T11:59:24.999345","ztfr","30","","3.3803701400756836","18.37799835205078"
"Palomar 1.2m","ZTF","210850006","601","8.4872","26.15","","2022-10-10T12:00:05.996145","ztfr","30","","2.296219825744629","18.940601348876953"
"Palomar 1.2m","ZTF","210850300","708","123.31548","40.55","","2022-10-10T12:04:20.003538","ztfr","30","","1.8243449926376343","20.1343994140625"
"Palomar 1.2m","ZTF","210850398","784","125.75146","54.95","","2022-10-10T12:05:44.001594","ztfr","30","","1.7052650451660156","20.162399291992188"
"Palomar 1.2m","ZTF","210850445","815","126.66667","62.15","","2022-10-10T12:06:24.998395","ztfr","30","","1.6441550254821777","20.167049407958984"
"Palomar 1.2m","ZTF","210850497","858","108","76.55","","2022-10-10T12:07:10.004145","ztfr","300","","1.7324249744415283","21.360000610351562"
